Link,Team,CTRCT,Cap Hit,Image
https://www.eliteprospects.com/player/519772/arseni-gritsyuk,New Jersey Devils,,,new_jersey_devils.png
https://www.eliteprospects.com/player/822425/kasper-pikkarainen,New Jersey Devils,,,new_jersey_devils.png
https://www.eliteprospects.com/player/618600/herman-traff,New Jersey Devils,,,new_jersey_devils.png
https://www.eliteprospects.com/player/738925/cole-brown,New Jersey Devils,,,new_jersey_devils.png
https://www.eliteprospects.com/player/527493/petr-hauser,New Jersey Devils,,,new_jersey_devils.png
https://www.eliteprospects.com/player/45596/dougie-hamilton,New Jersey Devils,27/28,"$9,000,000",new_jersey_devils.png
https://www.eliteprospects.com/player/121869/brett-pesce,New Jersey Devils,29/30,"$5,500,000",new_jersey_devils.png
https://www.eliteprospects.com/player/105407/jonas-siegenthaler,New Jersey Devils,27/28,"$3,400,000",new_jersey_devils.png
https://www.eliteprospects.com/player/23790/brenden-dillon,New Jersey Devils,26/27,"$4,000,000",new_jersey_devils.png
https://www.eliteprospects.com/player/526979/luke-hughes,New Jersey Devils,24/25,"$925,000",new_jersey_devils.png
https://www.eliteprospects.com/player/589605/simon-nemec,New Jersey Devils,25/26,"$918,333",new_jersey_devils.png
https://www.eliteprospects.com/player/239820/johnathan-kovacevic,New Jersey Devils,24/25,"$766,667",new_jersey_devils.png
https://www.eliteprospects.com/player/98183/kurtis-macdermid,New Jersey Devils,26/27,"$1,150,000",new_jersey_devils.png
https://www.eliteprospects.com/player/226606/nick-desimone,New Jersey Devils,24/25,"$775,000",new_jersey_devils.png
https://www.eliteprospects.com/player/397011/santeri-hatakka,New Jersey Devils,24/25,"$775,000",new_jersey_devils.png
https://www.eliteprospects.com/player/204911/colton-white,New Jersey Devils,25/26,"$775,000",new_jersey_devils.png
https://www.eliteprospects.com/player/395127/daniil-misyul,New Jersey Devils,24/25,"$867,500",new_jersey_devils.png
https://www.eliteprospects.com/player/557184/topias-vilen,New Jersey Devils,25/26,"$836,667",new_jersey_devils.png
https://www.eliteprospects.com/player/526229/seamus-casey,New Jersey Devils,26/27,"$950,000",new_jersey_devils.png
https://www.eliteprospects.com/player/502341/mikael-diotte,New Jersey Devils,26/27,"$950,000",new_jersey_devils.png
https://www.eliteprospects.com/player/835541/anton-silayev,New Jersey Devils,,,new_jersey_devils.png
https://www.eliteprospects.com/player/665898/daniil-orlov,New Jersey Devils,,,new_jersey_devils.png
https://www.eliteprospects.com/player/526226/charlie-leddy,New Jersey Devils,,,new_jersey_devils.png
https://www.eliteprospects.com/player/312209/yegor-zaitsev,New Jersey Devils,,,new_jersey_devils.png
https://www.eliteprospects.com/player/413501/ethan-edwards,New Jersey Devils,,,new_jersey_devils.png
https://www.eliteprospects.com/player/620324/artyom-barabosha,New Jersey Devils,,,new_jersey_devils.png
https://www.eliteprospects.com/player/411757/viktor-hurtig,New Jersey Devils,,,new_jersey_devils.png
https://www.eliteprospects.com/player/689570/chase-cheslock,New Jersey Devils,,,new_jersey_devils.png
https://www.eliteprospects.com/player/619368/daniil-karpovich,New Jersey Devils,,,new_jersey_devils.png
https://www.eliteprospects.com/player/397650/liam-foudy,New York Islanders,24/25,"$775,000",new_york_islanders.png
https://www.eliteprospects.com/player/186310/mathew-barzal,New York Islanders,30/31,"$9,150,000",new_york_islanders.png
https://www.eliteprospects.com/player/117012/bo-horvat,New York Islanders,30/31,"$8,500,000",new_york_islanders.png
https://www.eliteprospects.com/player/74997/brock-nelson,New York Islanders,24/25,"$6,000,000",new_york_islanders.png
https://www.eliteprospects.com/player/45134/jean-gabriel-pageau,New York Islanders,25/26,"$5,000,000",new_york_islanders.png
https://www.eliteprospects.com/player/14960/casey-cizikas,New York Islanders,26/27,"$2,500,000",new_york_islanders.png
https://www.eliteprospects.com/player/201488/kyle-maclean,New York Islanders,26/27,"$775,000",new_york_islanders.png
https://www.eliteprospects.com/player/335885/cam-thiesing,New York Islanders,25/26,"$870,000",new_york_islanders.png
https://www.eliteprospects.com/player/220059/fredrik-karlstrom,New York Islanders,24/25,"$775,000",new_york_islanders.png
https://www.eliteprospects.com/player/446950/marc-gatcomb,New York Islanders,24/25,"$775,000",new_york_islanders.png
https://www.eliteprospects.com/player/396204/ruslan-iskhakov,New York Islanders,,,new_york_islanders.png
https://www.eliteprospects.com/player/618959/kamil-bednarik,New York Islanders,,,new_york_islanders.png
https://www.eliteprospects.com/player/664635/danny-nelson,New York Islanders,,,new_york_islanders.png
https://www.eliteprospects.com/player/536648/cameron-berg,New York Islanders,,,new_york_islanders.png
https://www.eliteprospects.com/player/499933/justin-gill,New York Islanders,,,new_york_islanders.png
https://www.eliteprospects.com/player/19068/anders-lee,New York Islanders,25/26,"$7,000,000",new_york_islanders.png
https://www.eliteprospects.com/player/98665/anthony-duclair,New York Islanders,27/28,"$3,500,000",new_york_islanders.png
https://www.eliteprospects.com/player/147720/pierre-engvall,New York Islanders,29/30,"$3,000,000",new_york_islanders.png
https://www.eliteprospects.com/player/413108/daylan-kuefler,New York Islanders,25/26,"$840,000",new_york_islanders.png
https://www.eliteprospects.com/player/470708/eetu-liukas,New York Islanders,25/26,"$867,500",new_york_islanders.png
https://www.eliteprospects.com/player/618610/jesse-nurmi,New York Islanders,26/27,"$870,000",new_york_islanders.png
https://www.eliteprospects.com/player/597619/cole-eiserman,New York Islanders,,,new_york_islanders.png
https://www.eliteprospects.com/player/630047/quinn-finley,New York Islanders,,,new_york_islanders.png
https://www.eliteprospects.com/player/17508/kyle-palmieri,New York Islanders,24/25,"$5,000,000",new_york_islanders.png
https://www.eliteprospects.com/player/347250/simon-holmstrom,New York Islanders,24/25,"$850,000",new_york_islanders.png
https://www.eliteprospects.com/player/241370/oliver-wahlstrom,New York Islanders,24/25,"$1,000,000",new_york_islanders.png
https://www.eliteprospects.com/player/114801/hudson-fasching,New York Islanders,24/25,"$775,000",new_york_islanders.png
https://www.eliteprospects.com/player/213464/julien-gauthier,New York Islanders,24/25,"$787,500",new_york_islanders.png
https://www.eliteprospects.com/player/354505/maxim-tsyplakov,New York Islanders,24/25,"$950,000",new_york_islanders.png
https://www.eliteprospects.com/player/294583/william-dufour,New York Islanders,24/25,"$859,167",new_york_islanders.png
https://www.eliteprospects.com/player/201472/tyce-thompson,New York Islanders,24/25,"$775,000",new_york_islanders.png
https://www.eliteprospects.com/player/505365/matthew-maggio,New York Islanders,25/26,"$870,000",new_york_islanders.png
https://www.eliteprospects.com/player/466015/alex-jefferies,New York Islanders,25/26,"$867,500",new_york_islanders.png
https://www.eliteprospects.com/player/275797/noah-dobson,New York Islanders,24/25,"$4,000,000",new_york_islanders.png
https://www.eliteprospects.com/player/86761/ryan-pulock,New York Islanders,29/30,"$6,150,000",new_york_islanders.png
https://www.eliteprospects.com/player/89694/adam-pelech,New York Islanders,28/29,"$5,750,000",new_york_islanders.png
https://www.eliteprospects.com/player/45906/scott-mayfield,New York Islanders,29/30,"$3,500,000",new_york_islanders.png
https://www.eliteprospects.com/player/396529/alexander-romanov,New York Islanders,24/25,"$2,500,000",new_york_islanders.png
https://www.eliteprospects.com/player/106295/mike-reilly,New York Islanders,24/25,"$1,250,000",new_york_islanders.png
https://www.eliteprospects.com/player/356985/samuel-bolduc,New York Islanders,24/25,"$800,000",new_york_islanders.png
https://www.eliteprospects.com/player/180691/grant-hutton,New York Islanders,24/25,"$775,000",new_york_islanders.png
https://www.eliteprospects.com/player/247137/dennis-cholowski,New York Islanders,24/25,"$775,000",new_york_islanders.png
https://www.eliteprospects.com/player/315954/aidan-fulp,New York Islanders,24/25,"$870,000",new_york_islanders.png
https://www.eliteprospects.com/player/284033/travis-mitchell,New York Islanders,24/25,"$882,500",new_york_islanders.png
https://www.eliteprospects.com/player/607525/calle-odelius,New York Islanders,26/27,"$815,000",new_york_islanders.png
https://www.eliteprospects.com/player/526091/isaiah-george,New York Islanders,26/27,"$838,333",new_york_islanders.png
https://www.eliteprospects.com/player/381692/marshall-warren,New York Islanders,25/26,"$825,000",new_york_islanders.png
https://www.eliteprospects.com/player/709399/jesse-pulkkinen,New York Islanders,26/27,"$880,833",new_york_islanders.png
https://www.eliteprospects.com/player/719775/xavier-veilleux,New York Islanders,,,new_york_islanders.png
https://www.eliteprospects.com/player/603138/zach-schulz,New York Islanders,,,new_york_islanders.png
https://www.eliteprospects.com/player/620255/dennis-good-bogg,New York Islanders,,,new_york_islanders.png
https://www.eliteprospects.com/player/556743/aleksi-malinen,New York Islanders,,,new_york_islanders.png
https://www.eliteprospects.com/player/472442/tomas-machu,New York Islanders,,,new_york_islanders.png
https://www.eliteprospects.com/player/23856/mika-zibanejad,New York Rangers,29/30,"$8,500,000",new_york_rangers.png
https://www.eliteprospects.com/player/45560/vincent-trocheck,New York Rangers,28/29,"$5,625,000",new_york_rangers.png
https://www.eliteprospects.com/player/236806/filip-chytil,New York Rangers,26/27,"$4,437,500",new_york_rangers.png
https://www.eliteprospects.com/player/32716/sam-carrick,New York Rangers,26/27,"$1,000,000",new_york_rangers.png
https://www.eliteprospects.com/player/108294/jonny-brodzinski,New York Rangers,25/26,"$787,500",new_york_rangers.png
https://www.eliteprospects.com/player/335689/benoit-olivier-groulx,New York Rangers,24/25,"$775,000",new_york_rangers.png
https://www.eliteprospects.com/player/12507/riley-nash,New York Rangers,24/25,"$775,000",new_york_rangers.png
https://www.eliteprospects.com/player/279125/jake-leschyshyn,New York Rangers,24/25,"$766,667",new_york_rangers.png
https://www.eliteprospects.com/player/349951/adam-edstrom,New York Rangers,24/25,"$846,667",new_york_rangers.png
https://www.eliteprospects.com/player/201839/ryder-korczak,New York Rangers,24/25,"$859,167",new_york_rangers.png
https://www.eliteprospects.com/player/640853/bryce-mcconnell-barker,New York Rangers,26/27,"$838,333",new_york_rangers.png
https://www.eliteprospects.com/player/603612/dylan-roobroeck,New York Rangers,26/27,"$850,000",new_york_rangers.png
https://www.eliteprospects.com/player/666947/raoul-boilard,New York Rangers,,,new_york_rangers.png
https://www.eliteprospects.com/player/512166/noah-laba,New York Rangers,,,new_york_rangers.png
https://www.eliteprospects.com/player/470026/zakary-karpa,New York Rangers,,,new_york_rangers.png
https://www.eliteprospects.com/player/376987/karl-henriksson,New York Rangers,,,new_york_rangers.png
https://www.eliteprospects.com/player/24664/artemi-panarin,New York Rangers,25/26,"$11,642,857",new_york_rangers.png
https://www.eliteprospects.com/player/37998/chris-kreider,New York Rangers,26/27,"$6,500,000",new_york_rangers.png
https://www.eliteprospects.com/player/537552/will-cuylle,New York Rangers,24/25,"$828,333",new_york_rangers.png
https://www.eliteprospects.com/player/121865/jimmy-vesey,New York Rangers,24/25,"$800,000",new_york_rangers.png
https://www.eliteprospects.com/player/529248/brennan-othmann,New York Rangers,25/26,"$863,334",new_york_rangers.png
https://www.eliteprospects.com/player/67179/anton-blidh,New York Rangers,24/25,"$775,000",new_york_rangers.png
https://www.eliteprospects.com/player/527426/adam-sykora,New York Rangers,26/27,"$806,666",new_york_rangers.png
https://www.eliteprospects.com/player/201740/brett-berard,New York Rangers,25/26,"$867,500",new_york_rangers.png
https://www.eliteprospects.com/player/559937/kalle-vaisanen,New York Rangers,26/27,"$863,333",new_york_rangers.png
https://www.eliteprospects.com/player/882055/nathan-aspinall,New York Rangers,,,new_york_rangers.png
https://www.eliteprospects.com/player/741930/rico-gredig,New York Rangers,,,new_york_rangers.png
https://www.eliteprospects.com/player/640302/ty-henricks,New York Rangers,,,new_york_rangers.png
https://www.eliteprospects.com/player/296697/alexis-lafreniere,New York Rangers,24/25,"$2,325,000",new_york_rangers.png
https://www.eliteprospects.com/player/33903/reilly-smith,New York Rangers,24/25,"$5,000,000",new_york_rangers.png
https://www.eliteprospects.com/player/396655/kaapo-kakko,New York Rangers,24/25,"$2,400,000",new_york_rangers.png
https://www.eliteprospects.com/player/476674/matt-rempe,New York Rangers,24/25,"$820,000",new_york_rangers.png
https://www.eliteprospects.com/player/68593/alex-belzile,New York Rangers,24/25,"$775,000",new_york_rangers.png
https://www.eliteprospects.com/player/579280/jaroslav-chmelar,New York Rangers,26/27,"$867,500",new_york_rangers.png
https://www.eliteprospects.com/player/637625/gabe-perreault,New York Rangers,,,new_york_rangers.png
https://www.eliteprospects.com/player/623805/brody-lamb,New York Rangers,,,new_york_rangers.png
https://www.eliteprospects.com/player/285894/lauri-pajuniemi,New York Rangers,,,new_york_rangers.png
https://www.eliteprospects.com/player/248380/adam-fox,New York Rangers,28/29,"$9,500,000",new_york_rangers.png
https://www.eliteprospects.com/player/90349/jacob-trouba,New York Rangers,25/26,"$8,000,000",new_york_rangers.png
https://www.eliteprospects.com/player/308192/k-andre-miller,New York Rangers,24/25,"$3,872,000",new_york_rangers.png
https://www.eliteprospects.com/player/226442/ryan-lindgren,New York Rangers,24/25,"$4,500,000",new_york_rangers.png
https://www.eliteprospects.com/player/351820/braden-schneider,New York Rangers,25/26,"$2,200,000",new_york_rangers.png
https://www.eliteprospects.com/player/364649/zac-jones,New York Rangers,24/25,"$812,500",new_york_rangers.png
https://www.eliteprospects.com/player/37927/chad-ruhwedel,New York Rangers,24/25,"$775,000",new_york_rangers.png
https://www.eliteprospects.com/player/144069/ben-harpur,New York Rangers,24/25,"$787,500",new_york_rangers.png
https://www.eliteprospects.com/player/316315/connor-mackey,New York Rangers,25/26,"$775,000",new_york_rangers.png
https://www.eliteprospects.com/player/326633/matthew-robertson,New York Rangers,24/25,"$775,000",new_york_rangers.png
https://www.eliteprospects.com/player/177660/casey-fitzgerald,New York Rangers,25/26,"$775,000",new_york_rangers.png
https://www.eliteprospects.com/player/283287/brandon-scanlin,New York Rangers,25/26,"$775,000",new_york_rangers.png
https://www.eliteprospects.com/player/290051/victor-mancini,New York Rangers,25/26,"$870,000",new_york_rangers.png
https://www.eliteprospects.com/player/618957/ej-emery,New York Rangers,,,new_york_rangers.png
https://www.eliteprospects.com/player/599415/drew-fortescue,New York Rangers,,,new_york_rangers.png
https://www.eliteprospects.com/player/617799/rasmus-larsson,New York Rangers,,,new_york_rangers.png
https://www.eliteprospects.com/player/201723/hank-kempf,New York Rangers,,,new_york_rangers.png
https://www.eliteprospects.com/player/291923/simon-kjellberg,New York Rangers,,,new_york_rangers.png
https://www.eliteprospects.com/player/273954/josh-norris,Ottawa Senators,29/30,"$7,950,000",ottawa_senators.png
https://www.eliteprospects.com/player/388979/shane-pinto,Ottawa Senators,25/26,"$3,750,000",ottawa_senators.png
https://www.eliteprospects.com/player/413174/ridly-greig,Ottawa Senators,24/25,"$863,334",ottawa_senators.png
https://www.eliteprospects.com/player/45550/nick-cousins,Ottawa Senators,24/25,"$800,000",ottawa_senators.png
https://www.eliteprospects.com/player/162892/noah-gregor,Ottawa Senators,24/25,"$850,000",ottawa_senators.png
https://www.eliteprospects.com/player/223475/zack-macewen,Ottawa Senators,25/26,"$775,000",ottawa_senators.png
https://www.eliteprospects.com/player/203361/adam-gaudette,Ottawa Senators,24/25,"$775,000",ottawa_senators.png
https://www.eliteprospects.com/player/130125/matthew-highmore,Ottawa Senators,24/25,"$775,000",ottawa_senators.png
https://www.eliteprospects.com/player/476029/zack-ostapchuk,Ottawa Senators,25/26,"$825,000",ottawa_senators.png
https://www.eliteprospects.com/player/247318/jan-jenik,Ottawa Senators,24/25,"$775,000",ottawa_senators.png
https://www.eliteprospects.com/player/49041/garrett-pilon,Ottawa Senators,25/26,"$775,000",ottawa_senators.png
https://www.eliteprospects.com/player/341629/xavier-bourgault,Ottawa Senators,24/25,"$925,000",ottawa_senators.png
https://www.eliteprospects.com/player/233479/wyatt-bongiovanni,Ottawa Senators,24/25,"$775,000",ottawa_senators.png
https://www.eliteprospects.com/player/574526/philippe-daoust,Ottawa Senators,24/25,"$821,667",ottawa_senators.png
https://www.eliteprospects.com/player/462499/stephen-halliday,Ottawa Senators,25/26,"$950,000",ottawa_senators.png
https://www.eliteprospects.com/player/418060/jamieson-rees,Ottawa Senators,24/25,"$775,000",ottawa_senators.png
https://www.eliteprospects.com/player/477353/jake-chiasson,Ottawa Senators,25/26,"$843,333",ottawa_senators.png
https://www.eliteprospects.com/player/603592/owen-beckner,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/659260/nicholas-van-tassell,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/635386/tyson-dyck,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/201473/brady-tkachuk,Ottawa Senators,27/28,"$8,205,714",ottawa_senators.png
https://www.eliteprospects.com/player/348134/tim-stutzle,Ottawa Senators,30/31,"$8,350,000",ottawa_senators.png
https://www.eliteprospects.com/player/11123/david-perron,Ottawa Senators,25/26,"$4,000,000",ottawa_senators.png
https://www.eliteprospects.com/player/151385/michael-amadio,Ottawa Senators,26/27,"$2,600,000",ottawa_senators.png
https://www.eliteprospects.com/player/201687/angus-crookshank,Ottawa Senators,24/25,"$775,000",ottawa_senators.png
https://www.eliteprospects.com/player/281691/cole-reinhardt,Ottawa Senators,24/25,"$775,000",ottawa_senators.png
https://www.eliteprospects.com/player/722780/lucas-ellinas,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/693985/javon-moore,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/675715/blake-montgomery,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/448922/oliver-johansson,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/295715/vitali-abramov,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/273622/alex-formenton,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/10437/claude-giroux,Ottawa Senators,24/25,"$6,500,000",ottawa_senators.png
https://www.eliteprospects.com/player/195192/drake-batherson,Ottawa Senators,26/27,"$4,975,000",ottawa_senators.png
https://www.eliteprospects.com/player/188193/hayden-hodgson,Ottawa Senators,24/25,"$775,000",ottawa_senators.png
https://www.eliteprospects.com/player/478374/tyler-boucher,Ottawa Senators,25/26,"$863,334",ottawa_senators.png
https://www.eliteprospects.com/player/562987/oskar-pettersson,Ottawa Senators,26/27,"$835,000",ottawa_senators.png
https://www.eliteprospects.com/player/609494/cameron-o-neill,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/213607/thomas-chabot,Ottawa Senators,27/28,"$8,000,000",ottawa_senators.png
https://www.eliteprospects.com/player/413015/jake-sanderson,Ottawa Senators,31/32,"$8,050,000",ottawa_senators.png
https://www.eliteprospects.com/player/37773/nick-jensen,Ottawa Senators,25/26,"$4,050,000",ottawa_senators.png
https://www.eliteprospects.com/player/182436/artyom-zub,Ottawa Senators,26/27,"$4,600,000",ottawa_senators.png
https://www.eliteprospects.com/player/17519/travis-hamonic,Ottawa Senators,24/25,"$1,100,000",ottawa_senators.png
https://www.eliteprospects.com/player/281697/jacob-bernard-docker,Ottawa Senators,24/25,"$805,000",ottawa_senators.png
https://www.eliteprospects.com/player/536644/tyler-kleven,Ottawa Senators,24/25,"$916,667",ottawa_senators.png
https://www.eliteprospects.com/player/410616/maxence-guenette,Ottawa Senators,24/25,"$775,000",ottawa_senators.png
https://www.eliteprospects.com/player/213454/jeremy-davies,Ottawa Senators,24/25,"$775,000",ottawa_senators.png
https://www.eliteprospects.com/player/344180/filip-roos,Ottawa Senators,24/25,"$775,000",ottawa_senators.png
https://www.eliteprospects.com/player/277430/nikolas-matinpalo,Ottawa Senators,24/25,"$775,000",ottawa_senators.png
https://www.eliteprospects.com/player/397738/donovan-sebrango,Ottawa Senators,24/25,"$828,333",ottawa_senators.png
https://www.eliteprospects.com/player/562241/jorian-donovan,Ottawa Senators,26/27,"$796,666",ottawa_senators.png
https://www.eliteprospects.com/player/559537/tomas-hamara,Ottawa Senators,26/27,"$803,334",ottawa_senators.png
https://www.eliteprospects.com/player/507219/djibril-toure,Ottawa Senators,25/26,"$805,000",ottawa_senators.png
https://www.eliteprospects.com/player/619149/matthew-andonovski,Ottawa Senators,26/27,"$863,333",ottawa_senators.png
https://www.eliteprospects.com/player/599451/carter-yakemchuk,Ottawa Senators,26/27,"$975,000",ottawa_senators.png
https://www.eliteprospects.com/player/618997/gabriel-eliasson,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/588623/theo-wallberg,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/643091/filip-nordberg,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/535577/hoyt-stanley,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/865077/eerik-wallenius,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/372919/lassi-thomson,Ottawa Senators,,,ottawa_senators.png
https://www.eliteprospects.com/player/32885/sean-couturier,Philadelphia Flyers,29/30,"$7,750,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/76690/scott-laughton,Philadelphia Flyers,25/26,"$3,000,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/317025/morgan-frost,Philadelphia Flyers,24/25,"$2,100,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/288045/ryan-poehling,Philadelphia Flyers,25/26,"$1,900,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/155661/anthony-richard,Philadelphia Flyers,25/26,"$775,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/119371/rhett-gardner,Philadelphia Flyers,24/25,"$775,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/582515/jon-randall-avon,Philadelphia Flyers,25/26,"$800,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/723026/denver-barkey,Philadelphia Flyers,26/27,"$913,333",philadelphia_flyers.png
https://www.eliteprospects.com/player/286939/massimo-rizzo,Philadelphia Flyers,25/26,"$925,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/154962/rodrigo-abols,Philadelphia Flyers,24/25,"$775,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/879166/jett-luchanko,Philadelphia Flyers,26/27,"$975,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/714281/jack-berglund,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/618952/heikki-ruohonen,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/478354/owen-mclaughlin,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/566424/cole-knuble,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/613081/ryan-macpherson,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/334036/joel-farabee,Philadelphia Flyers,27/28,"$5,000,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/201517/noah-cates,Philadelphia Flyers,24/25,"$2,625,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/37437/nicolas-deslauriers,Philadelphia Flyers,25/26,"$1,750,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/233155/oscar-eklind,Philadelphia Flyers,24/25,"$950,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/290157/elliot-desnoyers,Philadelphia Flyers,24/25,"$825,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/623782/alex-bump,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/535841/santeri-sulku,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/643090/alex-ciernik,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/205148/travis-konecny,Philadelphia Flyers,32/33,"$5,500,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/201664/owen-tippett,Philadelphia Flyers,31/32,"$6,200,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/699375/matvei-michkov,Philadelphia Flyers,26/27,"$950,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/201934/tyson-foerster,Philadelphia Flyers,24/25,"$863,334",philadelphia_flyers.png
https://www.eliteprospects.com/player/75018/garnet-hathaway,Philadelphia Flyers,26/27,"$2,375,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/496724/bobby-brink,Philadelphia Flyers,25/26,"$1,500,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/265290/olle-lycksell,Philadelphia Flyers,24/25,"$787,500",philadelphia_flyers.png
https://www.eliteprospects.com/player/499422/samu-tuomaala,Philadelphia Flyers,25/26,"$830,833",philadelphia_flyers.png
https://www.eliteprospects.com/player/537563/zayde-wisdom,Philadelphia Flyers,24/25,"$797,500",philadelphia_flyers.png
https://www.eliteprospects.com/player/485293/alexis-gendron,Philadelphia Flyers,25/26,"$860,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/674718/noah-powell,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/526063/devin-kaplan,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/780006/ilya-pautov,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/120938/travis-sanheim,Philadelphia Flyers,30/31,"$6,250,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/43497/rasmus-ristolainen,Philadelphia Flyers,26/27,"$5,100,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/290129/cam-york,Philadelphia Flyers,24/25,"$1,600,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/201868/jamie-drysdale,Philadelphia Flyers,25/26,"$2,300,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/107099/nick-seeler,Philadelphia Flyers,27/28,"$2,700,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/398138/yegor-zamula,Philadelphia Flyers,25/26,"$1,700,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/9207/erik-johnson,Philadelphia Flyers,24/25,"$1,000,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/177686/louie-belpedio,Philadelphia Flyers,24/25,"$775,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/284030/ronnie-attard,Philadelphia Flyers,24/25,"$850,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/394716/emil-andrae,Philadelphia Flyers,25/26,"$903,333",philadelphia_flyers.png
https://www.eliteprospects.com/player/281968/adam-ginning,Philadelphia Flyers,25/26,"$787,500",philadelphia_flyers.png
https://www.eliteprospects.com/player/395302/helge-grans,Philadelphia Flyers,24/25,"$847,500",philadelphia_flyers.png
https://www.eliteprospects.com/player/559018/ethan-samson,Philadelphia Flyers,25/26,"$846,667",philadelphia_flyers.png
https://www.eliteprospects.com/player/590255/oliver-bonk,Philadelphia Flyers,26/27,"$918,333",philadelphia_flyers.png
https://www.eliteprospects.com/player/508274/hunter-mcdonald,Philadelphia Flyers,25/26,"$950,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/14012/ryan-ellis,Philadelphia Flyers,26/27,"$6,250,000",philadelphia_flyers.png
https://www.eliteprospects.com/player/716274/spencer-gill,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/599349/carter-sotheran,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/732021/austin-moline,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/512190/ty-murchison,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/577448/brian-zanetti,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/573945/matteo-mann,Philadelphia Flyers,,,philadelphia_flyers.png
https://www.eliteprospects.com/player/6146/sidney-crosby,Pittsburgh Penguins,24/25,"$8,700,000",pittsburgh_penguins.png
https://www.eliteprospects.com/player/4231/yevgeni-malkin,Pittsburgh Penguins,25/26,"$6,100,000",pittsburgh_penguins.png
https://www.eliteprospects.com/player/40243/kevin-hayes,Pittsburgh Penguins,25/26,"$7,142,857",pittsburgh_penguins.png
