"","player_link","player_url","URL","Link","name","team","Image","draft_year","pick_number","Date.of.Birth","Height","Weight","CTRCT","Cap.Hit","Year","Overall","Player.Link","Year_x","Age","Pos","NHL.Seasons","GPNEW","G_GP","A_GP","PTS_GP","SOG_GP","PIM_GP","PLUSMINUS_GP","PPG","PPA","SHG","SHA","BLK_GP","HIT_GP","FOL_GP","FOW_GP","SOGPER"
"27","https://www.eliteprospects.com/player/33387/elias-lindholm","https://www.eliteprospects.com/player/33387/elias-lindholm","https://www.eliteprospects.com/player/33387/elias-lindholm","https://www.eliteprospects.com/player/33387/elias-lindholm","Elias Lindholm","Boston Bruins","boston_bruins.png",2013,5,"1994-12-02",184,194,"31/32","$7,750,000",2013,5,"/players/l/lindhel01.html",2024,30,"C",12,77.4285714285714,0.250476109209633,0.407836774204349,0.658312883413983,2.21156200534924,0.290770236786522,0.0131083844093724,0.0809978027583037,0.0770809619126606,0.0119773297818165,0.0223797692215906,0.733419499508452,1.1084954466215,7.71492959923613,9.91290763629253,0.113257556696937
"28","https://www.eliteprospects.com/player/10439/brad-marchand","https://www.eliteprospects.com/player/10439/brad-marchand","https://www.eliteprospects.com/player/10439/brad-marchand","https://www.eliteprospects.com/player/10439/brad-marchand","Brad Marchand","Boston Bruins","boston_bruins.png",2006,71,"1988-05-11",175,176,"24/25","$6,125,000",2006,71,"/players/m/marchbr03.html",2024,36,"LW",16,77.7142857142857,0.276969282064874,0.471677563651996,0.74864684571687,2.28409443191679,1.01351111958232,0.096245703584998,0.070068245757862,0.183287131768936,0.00414817808849163,0.00510175953423315,0.363480595714981,1.21847715439317,0.491994301344003,0.380130777755744,0.121259996169442
"29","https://www.eliteprospects.com/player/130383/david-pastrnak","https://www.eliteprospects.com/player/130383/david-pastrnak","https://www.eliteprospects.com/player/130383/david-pastrnak","https://www.eliteprospects.com/player/130383/david-pastrnak","David Pastrnak","Boston Bruins","boston_bruins.png",2014,25,"1996-05-25",182,194,"30/31","$11,250,000",2014,25,"/players/p/pastrda01.html",2024,28,"RW",11,80.5714285714286,0.573208094108145,0.68111050316529,1.25431859727344,4.5906268272219,0.54007190170765,0.403892737239826,0.161521563761179,0.223345667528065,0,0,0.317083391327563,0.939509752752967,0.345156754131007,0.176613434956929,0.124864885707783
"30","https://www.eliteprospects.com/player/291903/riley-tufte","https://www.eliteprospects.com/player/291903/riley-tufte","https://www.eliteprospects.com/player/291903/riley-tufte","https://www.eliteprospects.com/player/291903/riley-tufte","Riley Tufte","Boston Bruins","boston_bruins.png",2016,25,"1998-04-10",197,231,"24/25","$775,000",2016,25,"/players/t/tufteri01.html",2024,26,"LW",4,5.14285714285714,0.0580488495429543,0.0475027187935957,0.10555156833655,1.27291976239573,0.272585353719406,-0.500886250222178,0,0,0,0,0.188487591641841,0.848974615638913,0.0957858431066604,0.0772089556084605,0.045602913284732
"31","https://www.eliteprospects.com/player/130786/pavel-zacha","https://www.eliteprospects.com/player/130786/pavel-zacha","https://www.eliteprospects.com/player/130786/pavel-zacha","https://www.eliteprospects.com/player/130786/pavel-zacha","Pavel Zacha","Boston Bruins","boston_bruins.png",2015,6,"1997-04-06",191,209,"26/27","$4,750,000",2015,6,"/players/z/zachapa01.html",2024,27,"C",10,78,0.252435716050489,0.456550746619534,0.708986462670023,1.86608426196951,0.268564243745365,0.153259760679536,0.0711797135577166,0.0999096051938822,0,0.00332609386151082,0.387090335575452,1.15850970901453,5.13126676124488,6.01662524172118,0.135275625648363
"32","https://www.eliteprospects.com/player/253923/jacob-bryson","https://www.eliteprospects.com/player/253923/jacob-bryson","https://www.eliteprospects.com/player/253923/jacob-bryson","https://www.eliteprospects.com/player/253923/jacob-bryson","Jacob Bryson","Buffalo Sabres","buffalo_sabres.png",2017,99,"1997-11-18",175,176,"24/25","$900,000",2017,99,"/players/b/brysoja01.html",2024,27,"D",5,47.8571428571429,0.0354248272741134,0.167243779418669,0.202668606692783,0.508697403260553,0.18674946284881,-0.132447954795702,0.000714355284866129,0.022135723916577,0,0.00222323092724506,1.19301025328591,0.599637144759723,0,0,0.0696383096258287
"33","https://www.eliteprospects.com/player/326522/bowen-byram","https://www.eliteprospects.com/player/326522/bowen-byram","https://www.eliteprospects.com/player/326522/bowen-byram","https://www.eliteprospects.com/player/326522/bowen-byram","Bowen Byram","Buffalo Sabres","buffalo_sabres.png",2019,4,"2001-06-13",185,190,"24/25","$3,850,000",2019,4,"/players/b/byrambo01.html",2024,23,"D",5,58,0.149004727561502,0.297284400133054,0.446289127694556,1.34032239998505,0.784046690652782,0.0582711086813851,0.013313000557506,0.0508829831049181,0.000566070576281536,0,1.47500317855955,1.63102576192999,0,0,0.1111708105178
"34","https://www.eliteprospects.com/player/131370/connor-clifton","https://www.eliteprospects.com/player/131370/connor-clifton","https://www.eliteprospects.com/player/131370/connor-clifton","https://www.eliteprospects.com/player/131370/connor-clifton","Connor Clifton","Buffalo Sabres","buffalo_sabres.png",2013,133,"1995-04-28",180,190,"25/26","$3,333,333",2013,133,"/players/c/cliftco01.html",2024,29,"D",7,76,0.0396214637985166,0.192556105038535,0.232177568837052,1.08341441195365,0.922000154852282,0.190794916818777,0,0,0.000443730962515648,0,1.42995523802331,2.66736103366815,0,0,0.0365709218571958
"35","https://www.eliteprospects.com/player/310545/rasmus-dahlin","https://www.eliteprospects.com/player/310545/rasmus-dahlin","https://www.eliteprospects.com/player/310545/rasmus-dahlin","https://www.eliteprospects.com/player/310545/rasmus-dahlin","Rasmus Dahlin","Buffalo Sabres","buffalo_sabres.png",2018,1,"2000-04-13",190,203,"31/32","$11,000,000",2018,1,"/players/d/dahlira01.html",2024,24,"D",7,80,0.242031212212529,0.5504816986427,0.792512910855229,2.69201481050615,0.968668749768933,-0.0354988320425016,0.0916382328073142,0.212574353039914,0,0.00352627461960279,1.92005919559589,2.05639296882734,0,0,0.0899070879060369
"36","https://www.eliteprospects.com/player/267396/dennis-gilbert","https://www.eliteprospects.com/player/267396/dennis-gilbert","https://www.eliteprospects.com/player/267396/dennis-gilbert","https://www.eliteprospects.com/player/267396/dennis-gilbert","Dennis Gilbert","Buffalo Sabres","buffalo_sabres.png",2015,91,"1996-10-30",188,216,"24/25","$825,000",2015,91,"/players/g/gilbede01.html",2024,28,"D",6,26.6275510204082,0.0279436328091542,0.188747082913276,0.216690715722431,0.86713580229572,0.796014772427555,-0.129473086989512,0,0,0,0,1.23497969265581,2.04281877109691,0,0,0.0322252094022345
